type_of_work,building_function_code,original_date_factor,floor_area,main_construction,storeys,original_location_factor,contract_contract_sum,cost_increment,cost_rebased
1,810.13,154,258,1,1,92.0,1512.093023255814,1.65,4007.05
1,712.0,154,78,1,1,98.0,911.9358974358975,1.65,2416.63
3,712.0,154,84,1,1,98.0,761.1904761904761,1.65,2017.15
3,712.0,154,97,1,1,98.0,741.2371134020618,1.65,1964.28
1,712.0,162,500,2,1,103.0,1104.846,1.52,2784.21
1,762.0,158,458,2,1,103.0,1156.3755458515284,1.58,2983.45
1,461.0,158,428,1,1,102.0,1500.1028037383178,1.58,3870.27
3,722.2,162,840,2,2,97.0,1177.1464285714285,1.52,2966.41
3,712.0,158,475,1,1,102.0,1269.8505263157895,1.58,3276.21
3,713.0,167,827,1,1,97.0,1081.5949214026602,1.44,2639.09
1,810.13,167,420,4,1,93.0,1207.4952380952382,1.44,2946.29
1,810.12,167,441,4,1,93.0,1222.8820861678005,1.44,2983.83
3,713.1,170,746,1,1,97.0,633.9718498659518,1.4,1521.53
1,810.1,167,3015,1,1,114.0,952.3625207296849,1.44,2323.76
1,843.0,167,2711,1,1,106.0,1019.9158981925489,1.44,2488.59
1,341.1,154,5820,2,1,119.0,426.39896907216496,1.65,1129.96
1,717.3,167,1906,1,1,55.0,894.7565582371459,1.44,2183.21
1,541.2,167,534,2,1,100.0,785.5505617977528,1.44,1916.74
1,722.2,167,346,1,1,100.0,1312.800578034682,1.44,3203.23
1,722.2,162,2064,2,2,98.0,712.3856589147287,1.52,1795.21
1,763.0,154,195,2,1,99.0,724.4820512820513,1.65,1919.88
1,532.0,158,356,2,1,97.0,906.6067415730337,1.58,2339.05
1,712.0,162,328,1,1,100.0,1136.439024390244,1.52,2863.83
1,532.1,167,310,2,1,107.0,962.9580645161291,1.44,2349.62
1,712.0,170,548,1,1,97.0,742.2773722627737,1.4,1781.47
1,722.2,167,605,2,2,100.0,1090.403305785124,1.44,2660.58
1,712.0,167,549,4,1,100.0,1067.7486338797814,1.44,2605.31
3,650.0,167,545,2,1,119.0,1836.1229357798165,1.44,4480.14
1,711.0,167,282,2,1,93.0,1306.1737588652481,1.44,3187.06
1,712.1,162,586,2,1,98.0,3829.3515358361774,1.52,9649.97
3,711.0,167,1034,1,1,92.0,615.5406189555126,1.44,1501.92
3,713.0,158,816,2,1,93.0,944.5539215686274,1.58,2436.95
3,922.0,158,482,2,1,93.0,1152.2780082987551,1.58,2972.88
1,562.11,152,2555,4,1,100.0,1101.9350293542075,1.68,2953.19
1,418.1,109,3190,3,1,109.0,1579.3103448275863,2.74,5906.62
1,843.0,134,1684,1,1,93.0,564.3473871733967,2.04,1715.62
1,418.1,138,7213,2,2,97.0,880.136420352142,1.96,2605.2
1,810.12,134,257,1,1,93.0,674.8015564202335,2.04,2051.4
1,810.13,134,352,1,1,93.0,704.3238636363636,2.04,2141.14
1,810.13,134,340,1,1,93.0,837.2294117647059,2.04,2545.18
1,843.0,134,1756,1,2,93.0,554.1884965831435,2.04,1684.73
1,317.0,134,1983,2,1,97.0,1038.8300554715079,2.04,3158.04
1,448.0,134,1070,2,1,98.0,913.3196261682243,2.04,2776.49
1,712.0,134,2260,2,1,98.0,790.5752212389381,2.04,2403.35
1,712.0,134,1255,2,1,98.0,762.3505976095618,2.04,2317.55
1,941.1,128,54,1,1,102.0,1795.111111111111,2.19,5726.4
1,816.0,106,329,1,2,93.0,1200.7294832826747,2.85,4622.81
2,816.0,106,124,1,2,93.0,3185.8064516129034,2.85,12265.35
1,843.0,128,3100,1,2,99.0,538.7767741935484,2.19,1718.7
1,816.0,128,406,1,1,91.0,623.2413793103449,2.19,1988.14
1,810.13,134,1019,1,1,93.0,452.9489695780177,2.04,1376.96
1,341.1,128,14850,2,1,102.0,220.09346801346803,2.19,702.1
1,421.0,138,510,1,1,97.0,917.8607843137255,1.96,2716.87
1,712.0,138,2095,1,1,97.0,794.963245823389,1.96,2353.09
1,345.0,134,702,2,2,99.0,450.75498575498574,2.04,1370.3
4,344.0,128,3840,2,1,96.0,373.77135416666664,2.19,1192.33
1,722.2,128,1713,2,1,126.0,1687.3006421482778,2.19,5382.49
1,941.1,134,109,1,1,107.0,1278.9449541284403,2.04,3887.99
1,852.0,108,3215,2,1,103.0,564.2301710730949,2.78,2132.79
3,712.0,134,155,2,1,101.0,760.174193548387,2.04,2310.93
1,810.1,134,1202,1,1,99.0,504.9517470881864,2.04,1535.05
1,372.0,138,181,2,1,97.0,1151.9337016574586,1.96,3409.72
3,416.2,135,7945,3,1,103.0,1098.2112020138452,2.02,3316.6
1,320.0,134,1136,3,3,110.0,981.7605633802817,2.04,2984.55
1,413.0,131,1350,1,1,98.0,967.34,2.11,3008.43
3,317.0,109,152,3,2,96.0,789.4605263157895,2.74,2952.58
3,320.0,138,5862,3,3,102.0,1255.9733879222108,1.96,3717.68
1,282.0,138,1388,2,1,98.0,224.29394812680115,1.96,663.91
1,374.0,134,3983,2,1,126.0,1336.8009038413256,2.04,4063.87
1,282.1,134,2606,1,1,93.0,379.63200306983885,2.04,1154.08
1,630.0,138,484,1,1,92.0,1111.7272727272727,1.96,3290.71
1,177.0,102,330,1,1,119.0,1122.9030303030304,3.0,4491.61
4,345.0,138,1956,2,2,93.0,384.80163599182004,1.96,1139.01
1,125.0,138,12431,3,4,102.0,592.2706137881104,1.96,1753.12
1,810.1,134,779,1,2,126.0,772.571245186136,2.04,2348.62
1,562.11,119,2804,2,1,99.0,763.4764621968616,2.43,2618.72
3,713.0,134,2426,2,2,99.0,812.8087386644683,2.04,2470.94
1,816.0,134,1803,1,1,103.0,562.165280088741,2.04,1708.98
3,713.0,138,911,2,1,99.0,788.0010976948408,1.96,2332.48
1,640.0,134,113,1,1,102.0,926.4778761061947,2.04,2816.49
1,562.12,138,834,1,1,99.0,2541.9136690647483,1.96,7524.06
1,713.0,138,2076,2,1,99.0,1021.1734104046243,1.96,3022.67
1,562.12,119,1298,2,1,97.0,360.7681047765794,2.43,1237.43
1,282.1,121,783,2,1,102.0,452.8492975734355,2.37,1526.1
1,320.0,134,2424,3,1,101.0,870.4401815181518,2.04,2646.14
4,417.71,101,620,2,1,111.0,2743.3854838709676,3.04,11083.28
3,764.0,101,139,2,1,111.0,12236.68345323741,3.04,49436.2
1,712.0,128,461,1,1,97.0,700.6290672451194,2.19,2235.01
1,415.0,134,6169,3,1,97.0,2174.2076511590208,2.04,6609.59
1,372.0,134,211,1,1,98.0,1544.7914691943129,2.04,4696.17
1,315.0,134,976,1,2,102.0,585.9047131147541,2.04,1781.15
1,317.0,88,2430,2,1,98.0,781.4814814814815,3.64,3626.07
1,810.0,134,1844,1,1,96.0,664.2163774403471,2.04,2019.22
1,320.0,134,3496,3,1,119.0,1055.7439931350114,2.04,3209.46
1,320.0,138,2990,3,1,99.0,830.6779264214047,1.96,2458.81
3,712.0,135,750,1,1,97.0,913.2826666666666,2.02,2758.11
1,712.0,134,1385,1,1,90.0,818.412274368231,2.04,2487.97
